:LABEL,valid_until,country_codes,countries,node_id:ID,sourceID,name,jurisdiction_description,service_provider,jurisdiction,closed_date,incorporation_date,ibcRUC,type,status,company_type,note
Other,Appleby data is current through 2014,,,80039625,Paradise Papers - Appleby,Investors Guaranty Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80039860,Paradise Papers - Appleby,BOC Aviation Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80040425,Paradise Papers - Appleby,Bosphorus Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80040446,Paradise Papers - Appleby,Bossini Group,,,,,,,,,,
Other,Appleby data is current through 2014,IRL,Ireland,80040565,Paradise Papers - Appleby,Boundary Capital Plc,,,,,,,,,,
Other,Appleby data is current through 2014,,,80041241,Paradise Papers - Appleby,Brencourt Group,,,,,,,,,,
Other,Appleby data is current through 2014,CYM,Cayman Islands,80041394,Paradise Papers - Appleby,Bridge Fund SPC Ltd,,,,,,,,,,
Other,Appleby data is current through 2014,BHS;GBR,Bahamas;United Kingdom,80041571,Paradise Papers - Appleby,Britchford - Margaret Mary Edith,,,,,,,,,,
Other,Appleby data is current through 2014,,,80041626,Paradise Papers - Appleby,Broadcom Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80041801,Paradise Papers - Appleby,Brookfield Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80042187,Paradise Papers - Appleby,Brummer Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80042312,Paradise Papers - Appleby,BSG Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80042340,Paradise Papers - Appleby,BTG Companies Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80042414,Paradise Papers - Appleby,Buckingham Group,,,,,,,,,,
Other,Appleby data is current through 2014,CHE,Switzerland,80042525,Paradise Papers - Appleby,Buhlmann - Charles (Karl),,,,,,,,,,
Other,Appleby data is current through 2014,GBR,United Kingdom,80042826,Paradise Papers - Appleby,Burling - Patrick Rodney,,,,,,,,,,
Other,Appleby data is current through 2014,,,80042829,Paradise Papers - Appleby,Burlington Resources Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80043125,Paradise Papers - Appleby,Butler Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80043207,Paradise Papers - Appleby,Buttermore Limited as Trustee of The Watts Family Settlement 2007,,,,,,,,,,
Other,Appleby data is current through 2014,IRL,Ireland,80043269,Paradise Papers - Appleby,BWG Foods,,,,,,,,,,
Other,Appleby data is current through 2014,,,80043273,Paradise Papers - Appleby,bwin.party Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80043371,Paradise Papers - Appleby,C.G. Maiden Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80043418,Paradise Papers - Appleby,The Elizabeth Marjorie Cowell Deceased Trust,,,,,,,,,,
Other,Appleby data is current through 2014,IMN,Isle of Man,80043420,Paradise Papers - Appleby,The Marjorie Elise Cowley Will Trust,,,,,,,,,,
Other,Appleby data is current through 2014,,,80043496,Paradise Papers - Appleby,The Mary Clucas Crook Deceased Trust,,,,,,,,,,
Other,Appleby data is current through 2014,,,80043585,Paradise Papers - Appleby,CA-CIB Group,,,,,,,,,,
Other,Appleby data is current through 2014,GBR,United Kingdom,80043600,Paradise Papers - Appleby,Cadbury Schweppes Plc,,,,,,,,,,
Other,Appleby data is current through 2014,,,80043931,Paradise Papers - Appleby,Cal-Southampton Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80043960,Paradise Papers - Appleby,Calypso Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80044030,Paradise Papers - Appleby,Camford Group,,,,,,,,,,
Other,Appleby data is current through 2014,BMU,Bermuda,80044235,Paradise Papers - Appleby,Canary Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80044489,Paradise Papers - Appleby,Capital Z Group,,,,,,,,,,
Other,Appleby data is current through 2014,USA,United States,80044512,Paradise Papers - Appleby,Capmark Group,,,,,,,,,,
Other,Appleby data is current through 2014,GBR,United Kingdom,80044557,Paradise Papers - Appleby,CapVest Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80044650,Paradise Papers - Appleby,Carestream Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80045200,Paradise Papers - Appleby,Casi Videgar Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80045219,Paradise Papers - Appleby,Cassatt Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80045278,Paradise Papers - Appleby,Castellano-Wood Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80045367,Paradise Papers - Appleby,CAT BOND GROUP,,,,,,,,,,
Other,Appleby data is current through 2014,,,80045411,Paradise Papers - Appleby,Cathay Pacific Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80045651,Paradise Papers - Appleby,CCT Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80045748,Paradise Papers - Appleby,Celtic Pharma Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80045753,Paradise Papers - Appleby,Celtic Therapeutics Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80045819,Paradise Papers - Appleby,Centre Re Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80045933,Paradise Papers - Appleby,CGA Mining Group,,,,,,,,,,
Other,Appleby data is current through 2014,IRL,Ireland,80046114,Paradise Papers - Appleby,Champion Sports Ireland,,,,,,,,,,
Other,Appleby data is current through 2014,,,80046317,Paradise Papers - Appleby,Chancellor Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80047120,Paradise Papers - Appleby,Charming Shoppes Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80047145,Paradise Papers - Appleby,Chartfield Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80048362,Paradise Papers - Appleby,Chevalier Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80048524,Paradise Papers - Appleby,Chicago Standard Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80048598,Paradise Papers - Appleby,Children's Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80048663,Paradise Papers - Appleby,China Century Cement Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80048679,Paradise Papers - Appleby,China Healthcare Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80048684,Paradise Papers - Appleby,Group - China International,,,,,,,,,,
Other,Appleby data is current through 2014,,,80048720,Paradise Papers - Appleby,China Tai Long Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80048730,Paradise Papers - Appleby,Chinese Estates Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80049334,Paradise Papers - Appleby,Christian Straube Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80049494,Paradise Papers - Appleby,Chubb Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80049937,Paradise Papers - Appleby,Citadel Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80050027,Paradise Papers - Appleby,CITIC HK Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80050106,Paradise Papers - Appleby,Telecom Digital Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80050667,Paradise Papers - Appleby,Clients Group,,,,,,,,,,
Other,Appleby data is current through 2014,GBR,United Kingdom,80050778,Paradise Papers - Appleby,CLUCAS - Elizabeth,,,,,,,,,,
Other,Appleby data is current through 2014,,,80050800,Paradise Papers - Appleby,CM Bermuda Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80050838,Paradise Papers - Appleby,CNOOC,,,,,,,,,,
Other,Appleby data is current through 2014,,,80050889,Paradise Papers - Appleby,Coal Contractors Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80051259,Paradise Papers - Appleby,Collard Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80051266,Paradise Papers - Appleby,Collateralised Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80051426,Paradise Papers - Appleby,Colony Holdings Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80051695,Paradise Papers - Appleby,Concord Group,,,,,,,,,,
Other,Appleby data is current through 2014,LBN,Lebanon,80051872,Paradise Papers - Appleby,Consolidated Contractors International Company S.A.L.,,,,,,,,,,
Other,Appleby data is current through 2014,,,80051880,Paradise Papers - Appleby,Consolidated Contractors Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80051936,Paradise Papers - Appleby,Conti Chia Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80051939,Paradise Papers - Appleby,Continuity Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80051977,Paradise Papers - Appleby,Contrarius Group,,,,,,,,,,
Other,Appleby data is current through 2014,JEY;GBR,Jersey;United Kingdom,80052046,Paradise Papers - Appleby,Cook - Alexander John,,,,,,,,,,
Other,Appleby data is current through 2014,,,80052194,Paradise Papers - Appleby,Cooper Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80052594,Paradise Papers - Appleby,Correia Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80052674,Paradise Papers - Appleby,COSL Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80052681,Paradise Papers - Appleby,Cosmo Lady Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80052925,Paradise Papers - Appleby,Covidien Group,,,,,,,,,,
Other,Appleby data is current through 2014,GBR,United Kingdom,80052956,Paradise Papers - Appleby,Cowell - William Henry,,,,,,,,,,
Other,Appleby data is current through 2014,,,80053085,Paradise Papers - Appleby,CPM Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80053090,Paradise Papers - Appleby,C P Pokphand Group,,,,,,,,,,
Other,Appleby data is current through 2014,USA,United States,80053270,Paradise Papers - Appleby,"Credican, C.A.",,,,,,,,,,
Other,Appleby data is current through 2014,,,80053329,Paradise Papers - Appleby,Credit Suisse Securities (USA) LLC,,,,,,,,,,
Other,Appleby data is current through 2014,,,80053338,Paradise Papers - Appleby,Credo Capital Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80053447,Paradise Papers - Appleby,Crimson Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80053550,Paradise Papers - Appleby,Cronos Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80053673,Paradise Papers - Appleby,Crown Global Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80053745,Paradise Papers - Appleby,Crystal Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80053786,Paradise Papers - Appleby,CSL Group,,,,,,,,,,
Other,Appleby data is current through 2014,GBR,United Kingdom,80053832,Paradise Papers - Appleby,Cubitt - Robert John,,,,,,,,,,
Other,Appleby data is current through 2014,,,80054130,Paradise Papers - Appleby,Cuttermore Limited as Trustee of The Stewart Family Settlement,,,,,,,,,,
Other,Appleby data is current through 2014,,,80054180,Paradise Papers - Appleby,Cyber Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80054220,Paradise Papers - Appleby,D&H Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80054230,Paradise Papers - Appleby,D. E. Shaw Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80054492,Paradise Papers - Appleby,Dallas Family,,,,,,,,,,
Other,Appleby data is current through 2014,,,80054856,Paradise Papers - Appleby,Dash 8F Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80055015,Paradise Papers - Appleby,David Ross Dennett and Stephen James Morris,,,,,,,,,,
Other,Appleby data is current through 2014,,,80055365,Paradise Papers - Appleby,DBTEL Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80055376,Paradise Papers - Appleby,ATIOML as Trustee of the Bowers Family Trust,,,,,,,,,,
Other,Appleby data is current through 2014,,,80055408,Paradise Papers - Appleby,Deacons Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80055650,Paradise Papers - Appleby,Deep Blue Re Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80055718,Paradise Papers - Appleby,DeGroote Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80055950,Paradise Papers - Appleby,"Deloitte Touche Tohmatsu - Connaught Rd, Hong Kong",,,,,,,,,,
Other,Appleby data is current through 2014,,,80056956,Paradise Papers - Appleby,DIEZ GROUP,,,,,,,,,,
Other,Appleby data is current through 2014,VGB,British Virgin Islands,80056992,Paradise Papers - Appleby,Dijon Corporation Ltd,,,,,,,,,,
Other,Appleby data is current through 2014,,,80057069,Paradise Papers - Appleby,Dimension Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80057227,Paradise Papers - Appleby,Ditco Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80057302,Paradise Papers - Appleby,"D'kans Business Services Co., Ltd.",,,,,,,,,,
Other,Appleby data is current through 2014,,,80057537,Paradise Papers - Appleby,Dole Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80057548,Paradise Papers - Appleby,Dolly's Bay Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80057664,Paradise Papers - Appleby,Don Good Tequila Group,,,,,,,,,,
Other,Appleby data is current through 2014,KEN,Kenya,80057835,Paradise Papers - Appleby,Doshi - Ashok Labhanker Vanechand,,,,,,,,,,
Other,Appleby data is current through 2014,,,80057982,Paradise Papers - Appleby,Dover Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80058129,Paradise Papers - Appleby,DP World Group,,,,,,,,,,
Other,Appleby data is current through 2014,USA,United States,80058305,Paradise Papers - Appleby,O'Reilly Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80058859,Paradise Papers - Appleby,Dusseldorp Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80059049,Paradise Papers - Appleby,Eagle Air Group,,,,,,,,,,
Other,Appleby data is current through 2014,CHN;HKG,China;Hong Kong,80059117,Paradise Papers - Appleby,Easeway Business Consulting Limited,,,,,,,,,,
Other,Appleby data is current through 2014,,,80059157,Paradise Papers - Appleby,Group - Eastern Sky,,,,,,,,,,
Other,Appleby data is current through 2014,,,80059164,Paradise Papers - Appleby,Eastgate Group,,,,,,,,,,
Other,Appleby data is current through 2014,PER,Peru,80059272,Paradise Papers - Appleby,Ebel Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80059368,Paradise Papers - Appleby,Ecopetrol Group,,,,,,,,,,
Other,Appleby data is current through 2014,CYM,Cayman Islands,80059523,Paradise Papers - Appleby,Education and Media Publishing Grioup Limited,,,,,,,,,,
Other,Appleby data is current through 2014,,,80059634,Paradise Papers - Appleby,EF Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80059918,Paradise Papers - Appleby,Element Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80060145,Paradise Papers - Appleby,El Paso Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80062808,Paradise Papers - Appleby,Energy Group,,,,,,,,,,
Other,Appleby data is current through 2014,BMU;DEU;CHE;USA,Bermuda;Germany;Switzerland;United States,80062836,Paradise Papers - Appleby,Engelhorn - Kurt,,,,,,,,,,
Other,Appleby data is current through 2014,,,80062886,Paradise Papers - Appleby,EnMobile Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80062995,Paradise Papers - Appleby,Eos Partnership Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80063007,Paradise Papers - Appleby,Epic Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80063010,Paradise Papers - Appleby,Isis Shipping Limited,,,,,,,,,,
Other,Appleby data is current through 2014,,,80063430,Paradise Papers - Appleby,eStats Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80063500,Paradise Papers - Appleby,ETrawler,,,,,,,,,,
Other,Appleby data is current through 2014,,,80063504,Paradise Papers - Appleby,Etruscan Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80063523,Paradise Papers - Appleby,EunaCon Perfect Alliance CPA Partnership,,,,,,,,,,
Other,Appleby data is current through 2014,,,80063545,Paradise Papers - Appleby,Eurogold Group,,,,,,,,,,
Other,Appleby data is current through 2014,USA,United States,80063680,Paradise Papers - Appleby,"Evans Randall, L.L.C.",,,,,,,,,,
Other,Appleby data is current through 2014,,,80063740,Paradise Papers - Appleby,Evergreen Group,,,,,,,,,,
Other,Appleby data is current through 2014,BMU,Bermuda,80063743,Paradise Papers - Appleby,GROUP - Evergreen Life Services,,,,,,,,,,
Other,Appleby data is current through 2014,,,80063934,Paradise Papers - Appleby,Fabiani Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80064078,Paradise Papers - Appleby,Fairmont Group,,,,,,,,,,
Other,Appleby data is current through 2014,USA,United States,80064832,Paradise Papers - Appleby,Ferdinand - B.,,,,,,,,,,
Other,Appleby data is current through 2014,,,80065047,Paradise Papers - Appleby,FHL Group,,,,,,,,,,
Other,Appleby data is current through 2014,USA,United States,80065097,Paradise Papers - Appleby,Fidelity Investments,,,,,,,,,,
Other,Appleby data is current through 2014,,,80065250,Paradise Papers - Appleby,Financial Management,,,,,,,,,,
Other,Appleby data is current through 2014,,,80065286,Paradise Papers - Appleby,Fincorp Group,,,,,,,,,,
Other,Appleby data is current through 2014,,,80065539,Paradise Papers - Appleby,First Pacific Group,,,,,,,,,,
